commune_id,territoire_id,territoire_libelle,territoire_libelle_complet,departement_id
30260,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30261,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30262,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30263,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30264,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30265,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30266,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30267,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30268,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30269,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30270,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30271,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30272,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30273,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30274,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30275,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30276,CLPE30001,GARD CENTRE SUD,GARD CENTRE-SUD,30
30277,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30278,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30279,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30280,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30281,CLPE30001,GARD CENTRE SUD,GARD CENTRE-SUD,30
30282,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30283,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30284,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30285,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30286,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30287,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30288,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30289,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30290,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30291,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30292,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30293,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30294,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30295,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30296,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30297,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30298,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30299,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30300,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30301,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30302,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30303,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30304,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30305,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30306,CLPE30001,GARD CENTRE SUD,GARD CENTRE-SUD,30
30307,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30308,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30309,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30310,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30311,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30312,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30313,CLPE30001,GARD CENTRE SUD,GARD CENTRE-SUD,30
30314,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30315,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30316,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30317,CLPE30001,GARD CENTRE SUD,GARD CENTRE-SUD,30
30318,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30319,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30320,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30321,CLPE30001,GARD CENTRE SUD,GARD CENTRE-SUD,30
30322,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30323,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30324,CLPE30001,GARD CENTRE SUD,GARD CENTRE-SUD,30
30325,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30326,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30327,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30328,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30329,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30330,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30331,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30332,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30333,CLPE30001,GARD CENTRE SUD,GARD CENTRE-SUD,30
30334,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30335,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30336,CLPE30001,GARD CENTRE SUD,GARD CENTRE-SUD,30
30337,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30338,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30339,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30340,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30341,CLPE30001,GARD CENTRE SUD,GARD CENTRE-SUD,30
30342,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30343,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30344,CLPE30001,GARD CENTRE SUD,GARD CENTRE-SUD,30
30345,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30346,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30347,CLPE30001,GARD CENTRE SUD,GARD CENTRE-SUD,30
30348,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30349,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30350,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30351,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30352,CLPE30001,GARD CENTRE SUD,GARD CENTRE-SUD,30
30353,CLPE30003,GARD NORD OUEST,GARD NORD-OUEST,30
30354,CLPE30001,GARD CENTRE SUD,GARD CENTRE-SUD,30
30355,CLPE30002,GARD NORD EST,GARD NORD-EST,30
30356,CLPE30001,GARD CENTRE SUD,GARD CENTRE-SUD,30
31001,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31002,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31003,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31004,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31005,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31006,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31007,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31008,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31009,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31010,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31011,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31012,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31013,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31014,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31015,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31017,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31018,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31019,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31020,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31021,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31022,CLPE31004,TOULOUSE MÉTROPOLE,TOULOUSE MÉTROPOLE,31
31023,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31024,CLPE31001,MURET,MURET,31
31025,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31026,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31027,CLPE31001,MURET,MURET,31
31028,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31029,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31030,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31031,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31032,CLPE31004,TOULOUSE MÉTROPOLE,TOULOUSE MÉTROPOLE,31
31033,CLPE31001,MURET,MURET,31
31034,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31035,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31036,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31037,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31038,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31039,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31040,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31041,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31042,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31043,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31044,CLPE31004,TOULOUSE MÉTROPOLE,TOULOUSE MÉTROPOLE,31
31045,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31046,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31047,CLPE31001,MURET,MURET,31
31048,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31049,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31050,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31051,CLPE31001,MURET,MURET,31
31052,CLPE31001,MURET,MURET,31
31053,CLPE31004,TOULOUSE MÉTROPOLE,TOULOUSE MÉTROPOLE,31
31054,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31055,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31056,CLPE31004,TOULOUSE MÉTROPOLE,TOULOUSE MÉTROPOLE,31
31057,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31058,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31059,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31060,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31061,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31062,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31063,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31064,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31065,CLPE31001,MURET,MURET,31
31066,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31067,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31068,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31069,CLPE31004,TOULOUSE MÉTROPOLE,TOULOUSE MÉTROPOLE,31
31070,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31071,CLPE31001,MURET,MURET,31
31072,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31073,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31074,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31075,CLPE31001,MURET,MURET,31
31076,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31077,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31078,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31079,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31080,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31081,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31082,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31083,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31084,CLPE31001,MURET,MURET,31
31085,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31086,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31087,CLPE31001,MURET,MURET,31
31088,CLPE31004,TOULOUSE MÉTROPOLE,TOULOUSE MÉTROPOLE,31
31089,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31090,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31091,CLPE31004,TOULOUSE MÉTROPOLE,TOULOUSE MÉTROPOLE,31
31092,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31093,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31094,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31095,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31096,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31097,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31098,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31099,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31100,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31101,CLPE31001,MURET,MURET,31
31102,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31103,CLPE31001,MURET,MURET,31
31104,CLPE31001,MURET,MURET,31
31105,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31106,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31107,CLPE31001,MURET,MURET,31
31108,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31109,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31110,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31111,CLPE31001,MURET,MURET,31
31112,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31113,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31114,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31115,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31116,CLPE31004,TOULOUSE MÉTROPOLE,TOULOUSE MÉTROPOLE,31
31117,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31118,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31119,CLPE31001,MURET,MURET,31
31120,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31121,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31122,CLPE31001,MURET,MURET,31
31123,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31124,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31125,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31126,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31127,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31128,CLPE31001,MURET,MURET,31
31129,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31130,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31131,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31132,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31133,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31134,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31135,CLPE31001,MURET,MURET,31
31136,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31137,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31138,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31139,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31140,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31141,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31142,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31143,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31144,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31145,CLPE31001,MURET,MURET,31
31146,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31147,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31148,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31149,CLPE31004,TOULOUSE MÉTROPOLE,TOULOUSE MÉTROPOLE,31
31150,CLPE31004,TOULOUSE MÉTROPOLE,TOULOUSE MÉTROPOLE,31
31151,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31152,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31153,CLPE31001,MURET,MURET,31
31155,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31156,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31157,CLPE31004,TOULOUSE MÉTROPOLE,TOULOUSE MÉTROPOLE,31
31158,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31159,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31160,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31161,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31162,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31163,CLPE31004,TOULOUSE MÉTROPOLE,TOULOUSE MÉTROPOLE,31
31164,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31165,CLPE31001,MURET,MURET,31
31166,CLPE31001,MURET,MURET,31
31167,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31168,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31169,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31170,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31171,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31172,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31173,CLPE31001,MURET,MURET,31
31174,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31175,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31176,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31177,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31178,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31179,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31180,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31181,CLPE31001,MURET,MURET,31
31182,CLPE31004,TOULOUSE MÉTROPOLE,TOULOUSE MÉTROPOLE,31
31183,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31184,CLPE31004,TOULOUSE MÉTROPOLE,TOULOUSE MÉTROPOLE,31
31185,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31186,CLPE31004,TOULOUSE MÉTROPOLE,TOULOUSE MÉTROPOLE,31
31187,CLPE31001,MURET,MURET,31
31188,CLPE31001,MURET,MURET,31
31189,CLPE31001,MURET,MURET,31
31190,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31191,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31192,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31193,CLPE31001,MURET,MURET,31
31194,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31195,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31196,CLPE31001,MURET,MURET,31
31197,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31198,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31199,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31200,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31201,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31202,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31203,CLPE31001,MURET,MURET,31
31204,CLPE31001,MURET,MURET,31
31205,CLPE31004,TOULOUSE MÉTROPOLE,TOULOUSE MÉTROPOLE,31
31206,CLPE31001,MURET,MURET,31
31207,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31208,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31209,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31210,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31211,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31212,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31213,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31215,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31216,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31217,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31218,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31219,CLPE31001,MURET,MURET,31
31220,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31221,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31222,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31223,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31224,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31225,CLPE31001,MURET,MURET,31
31226,CLPE31001,MURET,MURET,31
31227,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31228,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31229,CLPE31001,MURET,MURET,31
31230,CLPE31004,TOULOUSE MÉTROPOLE,TOULOUSE MÉTROPOLE,31
31231,CLPE31001,MURET,MURET,31
31232,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31233,CLPE31001,MURET,MURET,31
31234,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31235,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31236,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31237,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31238,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31239,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31240,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31241,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31242,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31243,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31244,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31245,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31246,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31247,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31248,CLPE31001,MURET,MURET,31
31249,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31250,CLPE31001,MURET,MURET,31
31251,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31252,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31253,CLPE31001,MURET,MURET,31
31254,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31255,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31256,CLPE31001,MURET,MURET,31
31258,CLPE31001,MURET,MURET,31
31259,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31260,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31261,CLPE31001,MURET,MURET,31
31262,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31263,CLPE31001,MURET,MURET,31
31264,CLPE31001,MURET,MURET,31
31265,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31266,CLPE31001,MURET,MURET,31
31267,CLPE31001,MURET,MURET,31
31268,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31269,CLPE31001,MURET,MURET,31
31270,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31271,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31272,CLPE31001,MURET,MURET,31
31273,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31274,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31275,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31276,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31277,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31278,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31279,CLPE31001,MURET,MURET,31
31280,CLPE31001,MURET,MURET,31
31281,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31282,CLPE31004,TOULOUSE MÉTROPOLE,TOULOUSE MÉTROPOLE,31
31283,CLPE31001,MURET,MURET,31
31284,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31285,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31286,CLPE31001,MURET,MURET,31
31287,CLPE31001,MURET,MURET,31
31288,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31289,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31290,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31291,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31292,CLPE31001,MURET,MURET,31
31293,CLPE31004,TOULOUSE MÉTROPOLE,TOULOUSE MÉTROPOLE,31
31294,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31295,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31296,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31297,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31299,CLPE31001,MURET,MURET,31
31300,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31301,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31302,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31303,CLPE31001,MURET,MURET,31
31304,CLPE31002,NORD HAUTE-GARONNE,NORD HAUTE-GARONNE,31
31305,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31306,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31308,CLPE31003,SAINT-GAUDENS,SAINT-GAUDENS,31
31309,CLPE31001,MURET,MURET,31
