code_insee,libelle_commune,code_dept,code_region,code_epci,nature_epci,code_arrondissement,code_canton_ville,code_zone_emploi
62452,Heuringhem,62,32,200069037,CA,625,6225,3219
62453,Hézecques,62,32,200069235,CC,624,6225,3219
62454,Hinges,62,32,200072460,CA,622,6212,3205
62455,Hocquinghen,62,32,200072478,CC,626,6219,3207
62456,Houchin,62,32,200072460,CA,622,6235,3205
62457,Houdain,62,32,200072460,CA,622,6216,3205
62458,Houlle,62,32,200069037,CA,625,6237,3219
62459,Houvin-Houvigneul,62,32,200069482,CC,621,6207,3203
62460,Hubersent,62,32,200069029,CA,624,6210,3204
62461,Huby-Saint-Leu,62,32,200044030,CC,624,6206,3204
62462,Huclier,62,32,200069672,CC,621,6238,3204
62463,Hucqueliers,62,32,200069235,CC,624,6233,3206
62464,Hulluch,62,32,246200364,CA,627,6239,3215
62465,Humbercamps,62,32,200069482,CC,621,6207,3203
62466,Humbert,62,32,200069235,CC,624,6233,3204
62467,Humerœuille,62,32,200069672,CC,621,6238,3204
62468,Humières,62,32,200069672,CC,621,6238,3204
62469,Inchy-en-Artois,62,32,200044048,CC,621,6209,3208
62470,Incourt,62,32,200044030,CC,624,6206,3204
62471,Bellinghem,62,32,200069037,CA,625,6225,3219
62472,Inxent,62,32,200069029,CA,624,6210,3204
62473,Isbergues,62,32,200072460,CA,622,6201,3205
62474,Isques,62,32,246200729,CA,623,6236,3206
62475,Ivergny,62,32,200069482,CC,621,6207,3203
62476,Izel-lès-Équerchin,62,32,200044048,CC,621,6215,3215
62477,Izel-lès-Hameau,62,32,200069482,CC,621,6207,3203
62478,Journy,62,32,246201016,CC,625,6233,3219
62479,Labeuvrière,62,32,200072460,CA,622,6211,3205
62480,Labourse,62,32,200072460,CA,622,6235,3205
62481,Labroye,62,32,200044030,CC,624,6206,3204
62483,Lacres,62,32,200018083,CC,623,6222,3206
62484,Lagnicourt-Marcel,62,32,200044048,CC,621,6209,3203
62485,Laires,62,32,200069037,CA,625,6225,3219
62486,Lambres,62,32,200072460,CA,622,6201,3205
62487,Landrethun-le-Nord,62,32,246200380,CC,623,6222,3206
62488,Landrethun-lès-Ardres,62,32,200072478,CC,626,6219,3207
62489,Lapugnoy,62,32,200072460,CA,622,6211,3205
62490,Lattre-Saint-Quentin,62,32,200069482,CC,621,6207,3203
62491,Laventie,62,32,245900758,CC,622,6212,3216
62492,Lebiez,62,32,200069235,CC,624,6225,3204
62493,Lebucquière,62,32,200035442,CC,621,6209,3203
62494,Léchelle,62,32,200035442,CC,621,6209,3203
62495,Ledinghem,62,32,246201016,CC,625,6233,3206
62496,Lefaux,62,32,200069029,CA,624,6224,3204
62497,Leforest,62,32,246200299,CA,627,6228,3212
62498,Lens,62,32,246200364,CA,627,6229,3215
62499,Lépine,62,32,200069029,CA,624,6210,3204
62500,Lespesses,62,32,200072460,CA,622,6231,3205
62501,Lespinoy,62,32,200044030,CC,624,6206,3204
62502,Lestrem,62,32,245900758,CC,622,6231,3205
62503,Leubringhen,62,32,246200380,CC,623,6222,3206
62504,Leulinghem,62,32,246201016,CC,625,6233,3219
62505,Leulinghen-Bernes,62,32,246200380,CC,623,6222,3206
62506,Licques,62,32,200072478,CC,626,6219,3207
62507,Liencourt,62,32,200069482,CC,621,6207,3203
62508,Lières,62,32,200072460,CA,622,6231,3205
62509,Liettres,62,32,200072460,CA,622,6201,3219
62510,Liévin,62,32,246200364,CA,627,6230,3215
62511,Lignereuil,62,32,200069482,CC,621,6207,3203
62512,Ligny-lès-Aire,62,32,200072460,CA,622,6201,3205
62513,Ligny-sur-Canche,62,32,200069672,CC,621,6238,3204
62514,Ligny-Saint-Flochel,62,32,200069672,CC,621,6238,3204
62515,Ligny-Thilloy,62,32,200035442,CC,621,6209,3203
62516,Lillers,62,32,200072460,CA,622,6231,3205
62517,Linghem,62,32,200072460,CA,622,6201,3205
62518,Linzeux,62,32,200069672,CC,621,6238,3204
62519,Lisbourg,62,32,200069672,CC,621,6238,3219
62520,Locon,62,32,200072460,CA,622,6212,3205
62521,La Loge,62,32,200044030,CC,624,6206,3204
62522,Loison-sur-Créquoise,62,32,200044030,CC,624,6206,3204
62523,Loison-sous-Lens,62,32,246200364,CA,627,6229,3215
62524,Longfossé,62,32,200018083,CC,623,6222,3206
62525,Longuenesse,62,32,200069037,CA,625,6232,3219
62526,Longueville,62,32,200018083,CC,623,6222,3206
62527,Longvilliers,62,32,200069029,CA,624,6224,3204
62528,Loos-en-Gohelle,62,32,246200364,CA,627,6239,3215
62529,Lorgies,62,32,200072460,CA,622,6223,3216
62530,Lottinghen,62,32,200018083,CC,623,6222,3206
62531,Louches,62,32,200072478,CC,626,6219,3207
62532,Lozinghem,62,32,200072460,CA,622,6205,3205
62533,Lugy,62,32,200069235,CC,624,6225,3219
62534,Lumbres,62,32,246201016,CC,625,6233,3219
62535,La Madelaine-sous-Montreuil,62,32,200069029,CA,624,6210,3204
62536,Magnicourt-en-Comte,62,32,200069482,CC,621,6207,3204
62537,Magnicourt-sur-Canche,62,32,200069482,CC,621,6207,3203
62538,Maintenay,62,32,200044030,CC,624,6206,3204
62539,Maisnil,62,32,200069672,CC,621,6238,3203
62540,Maisnil-lès-Ruitz,62,32,200072460,CA,622,6216,3205
62541,Maisoncelle,62,32,200044030,CC,624,6206,3204
62542,Maizières,62,32,200069482,CC,621,6207,3203
62543,Mametz,62,32,200069037,CA,625,6225,3219
62544,Manin,62,32,200069482,CC,621,6207,3203
62545,Maninghem,62,32,200069235,CC,624,6233,3204
62546,Maninghen-Henne,62,32,246200380,CC,623,6222,3206
62547,Marant,62,32,200044030,CC,624,6206,3204
62548,Marck,62,32,200090751,CA,626,6234,3207
62549,Marconne,62,32,200044030,CC,624,6206,3204
62550,Marconnelle,62,32,200044030,CC,624,6206,3204
62551,Marenla,62,32,200044030,CC,624,6206,3204
62552,Maresquel-Ecquemicourt,62,32,200044030,CC,624,6206,3204
62553,Marest,62,32,200069672,CC,621,6238,3205
62554,Maresville,62,32,200069029,CA,624,6224,3204
62555,Marles-les-Mines,62,32,200072460,CA,622,6205,3205
62556,Marles-sur-Canche,62,32,200044030,CC,624,6206,3204
62557,Marœuil,62,32,200033579,CU,621,6202,3203
62558,Marquay,62,32,200069672,CC,621,6238,3204
62559,Marquion,62,32,200044048,CC,621,6209,3208
62560,Marquise,62,32,246200380,CC,623,6222,3206
62561,Martinpuich,62,32,200035442,CC,621,6209,3203
62562,Matringhem,62,32,200069235,CC,624,6225,3219
62563,Mazingarbe,62,32,246200364,CA,627,6217,3215
62564,Mazinghem,62,32,200072460,CA,622,6201,3205
62565,Mencas,62,32,200069235,CC,624,6225,3219
62566,Menneville,62,32,200018083,CC,623,6222,3206
62567,Mentque-Nortbécourt,62,32,200069037,CA,625,6237,3219
62568,Mercatel,62,32,200033579,CU,621,6204,3203
62569,Merck-Saint-Liévin,62,32,200069037,CA,625,6225,3219
62570,Méricourt,62,32,246200364,CA,627,6208,3215
62571,Merlimont,62,32,200069029,CA,624,6224,3204
62572,Metz-en-Couture,62,32,200035442,CC,621,6209,3208
62573,Meurchin,62,32,246200364,CA,627,6239,3215
62574,Mingoval,62,32,200069482,CC,621,6207,3203
62576,Moncheaux-lès-Frévent,62,32,200069672,CC,621,6238,3203
62577,Monchel-sur-Canche,62,32,200069672,CC,621,6238,3204
62578,Monchiet,62,32,200069482,CC,621,6207,3203
62579,Monchy-au-Bois,62,32,200069482,CC,621,6207,3203
62580,Monchy-Breton,62,32,200069672,CC,621,6238,3204
62581,Monchy-Cayeux,62,32,200069672,CC,621,6238,3204
62582,Monchy-le-Preux,62,32,200033579,CU,621,6203,3203
62583,Mondicourt,62,32,200069482,CC,621,6207,3203
62584,Mont-Bernanchon,62,32,200072460,CA,622,6231,3205
62585,Montcavrel,62,32,200069029,CA,624,6210,3204
62586,Montenescourt,62,32,200069482,CC,621,6207,3203
62587,Montigny-en-Gohelle,62,32,246200299,CA,627,6227,3215
62588,Montreuil-sur-Mer,62,32,200069029,CA,624,6210,3204
62589,Mont-Saint-Éloi,62,32,200033579,CU,621,6202,3203
62590,Monts-en-Ternois,62,32,200069672,CC,621,6238,3203
62591,Morchies,62,32,200035442,CC,621,6209,3203
62592,Moringhem,62,32,200069037,CA,625,6237,3219
62593,Morval,62,32,200035442,CC,621,6209,3203
62594,Mory,62,32,200035442,CC,621,6209,3203
62595,Moulle,62,32,200069037,CA,625,6237,3219
62596,Mouriez,62,32,200044030,CC,624,6206,3204
62597,Moyenneville,62,32,200035442,CC,621,6209,3203
62598,Muncq-Nieurlet,62,32,246200844,CC,626,6234,3207
62599,Nabringhen,62,32,200018083,CC,623,6222,3206
62600,Nédon,62,32,200069672,CC,621,6238,3205
62601,Nédonchel,62,32,200069672,CC,621,6238,3205
62602,Nempont-Saint-Firmin,62,32,200069029,CA,624,6210,3204
62603,Nesles,62,32,246200729,CA,623,6236,3206
62604,Neufchâtel-Hardelot,62,32,246200729,CA,623,6236,3206
62605,Neulette,62,32,200044030,CC,624,6206,3204
62606,Neuve-Chapelle,62,32,200072460,CA,622,6212,3216
62607,Neuville-au-Cornet,62,32,200069672,CC,621,6238,3203
62608,Neuville-Bourjonval,62,32,200035442,CC,621,6209,3203
62609,Neuville-Saint-Vaast,62,32,200033579,CU,621,6202,3203
62610,Neuville-sous-Montreuil,62,32,200069029,CA,624,6210,3204
62611,Neuville-Vitasse,62,32,200033579,CU,621,6204,3203
62612,Neuvireuil,62,32,200044048,CC,621,6215,3203
62613,Nielles-lès-Bléquin,62,32,246201016,CC,625,6233,3219
62614,Nielles-lès-Ardres,62,32,200072478,CC,626,6219,3207
62615,Nielles-lès-Calais,62,32,200090751,CA,626,6218,3207
62616,Nœux-lès-Auxi,62,32,200069672,CC,621,6206,3204
62617,Nœux-les-Mines,62,32,200072460,CA,622,6235,3205
62618,Nordausques,62,32,200069037,CA,625,6237,3207
62619,Noreuil,62,32,200035442,CC,621,6209,3203
62620,Norrent-Fontes,62,32,200072460,CA,622,6231,3205
62621,Nortkerque,62,32,246200844,CC,626,6234,3207
62622,Nort-Leulinghem,62,32,200069037,CA,625,6237,3219
62623,Nouvelle-Église,62,32,246200844,CC,626,6234,3207
62624,Noyelles-Godault,62,32,246200299,CA,627,6228,3215
62625,Noyelles-lès-Humières,62,32,200044030,CC,624,6206,3204
62626,Noyelles-lès-Vermelles,62,32,200072460,CA,622,6223,3215
62627,Noyelles-sous-Bellonne,62,32,200044048,CC,621,6215,3212
62628,Noyelles-sous-Lens,62,32,246200364,CA,627,6226,3215
62629,Noyellette,62,32,200069482,CC,621,6207,3203
62630,Noyelle-Vion,62,32,200069482,CC,621,6207,3203
62631,Nuncq-Hautecôte,62,32,200069672,CC,621,6238,3204
62632,Oblinghem,62,32,200072460,CA,622,6211,3205
62633,Œuf-en-Ternois,62,32,200069672,CC,621,6238,3204
62634,Offekerque,62,32,246200844,CC,626,6234,3207
62635,Offin,62,32,200044030,CC,624,6206,3204
62636,Offrethun,62,32,246200380,CC,623,6222,3206
62637,Oignies,62,32,246200299,CA,627,6227,3215
62638,Oisy-le-Verger,62,32,200044048,CC,621,6209,3212
62639,Oppy,62,32,200044048,CC,621,6215,3203
62640,Orville,62,32,200069482,CC,621,6207,3203
62641,Ostreville,62,32,200069672,CC,621,6238,3204
62642,Ourton,62,32,200072460,CA,622,6205,3205
62643,Outreau,62,32,246200729,CA,623,6236,3206
62644,Ouve-Wirquin,62,32,246201016,CC,625,6233,3219
62645,Oye-Plage,62,32,246200844,CC,626,6234,3213
62646,Palluel,62,32,200044048,CC,621,6209,3212
62647,Le Parcq,62,32,200044030,CC,624,6206,3204
62648,Parenty,62,32,200069235,CC,624,6233,3206
62649,Pas-en-Artois,62,32,200069482,CC,621,6207,3203
62650,Pelves,62,32,200044048,CC,621,6215,3203
62651,Penin,62,32,200069482,CC,621,6207,3203
62652,Pernes,62,32,200069672,CC,621,6238,3205
62653,Pernes-lès-Boulogne,62,32,246200729,CA,623,6213,3206
62654,Peuplingues,62,32,200090751,CA,626,6218,3207
62655,Pierremont,62,32,200069672,CC,621,6238,3204
62656,Pihem,62,32,246201016,CC,625,6233,3219
62657,Pihen-lès-Guînes,62,32,200090751,CA,626,6218,3207
62658,Pittefaux,62,32,246200729,CA,623,6213,3206
62659,Planques,62,32,200069235,CC,624,6225,3219
62660,Plouvain,62,32,200044048,CC,621,6215,3203
62661,Bouin-Plumoison,62,32,200044030,CC,624,6206,3204
62662,Polincove,62,32,246200844,CC,626,6234,3207
62663,Pommera,62,32,200069482,CC,621,6207,3203
62664,Pommier,62,32,200069482,CC,621,6207,3203
62665,Le Ponchel,62,32,200069672,CC,621,6206,3204
62666,Pont-à-Vendin,62,32,246200364,CA,627,6239,3215
62667,Le Portel,62,32,246200729,CA,623,6214,3206
62668,Prédefin,62,32,200069672,CC,621,6238,3204
62669,Pressy,62,32,200069672,CC,621,6238,3205
62670,Preures,62,32,200069235,CC,624,6233,3206
62671,Pronville-en-Artois,62,32,200044048,CC,621,6209,3203
62672,Puisieux,62,32,200035442,CC,621,6207,3203
62673,Quéant,62,32,200044048,CC,621,6209,3203
62674,Quelmes,62,32,246201016,CC,625,6233,3219
62675,Quercamps,62,32,246201016,CC,625,6233,3219
62676,Quernes,62,32,200072460,CA,622,6201,3205
62677,Le Quesnoy-en-Artois,62,32,200044030,CC,624,6206,3204
62678,Quesques,62,32,200018083,CC,623,6222,3206
62679,Questrecques,62,32,200018083,CC,623,6222,3206
62680,Quiéry-la-Motte,62,32,200044048,CC,621,6215,3212
62681,Quiestède,62,32,200069037,CA,625,6225,3219
62682,Quilen,62,32,200069235,CC,624,6233,3204
62683,Quœux-Haut-Maînil,62,32,200069672,CC,621,6206,3204
62684,Racquinghem,62,32,200069037,CA,625,6225,3219
62685,Radinghem,62,32,200069235,CC,624,6225,3219
62686,Ramecourt,62,32,200069672,CC,621,6238,3204
62688,Rang-du-Fliers,62,32,200069029,CA,624,6210,3204
62689,Ransart,62,32,200033579,CU,621,6207,3203
62690,Raye-sur-Authie,62,32,200044030,CC,624,6206,3204
62691,Saint-Augustin,62,32,200069037,CA,625,6225,3219
62692,Rebergues,62,32,246201016,CC,625,6233,3206
62693,Rebreuve-Ranchicourt,62,32,200072460,CA,622,6216,3205
62694,Rebreuve-sur-Canche,62,32,200069482,CC,621,6207,3203
62695,Rebreuviette,62,32,200069482,CC,621,6207,3203
62696,Reclinghem,62,32,200069037,CA,625,6225,3219
62697,Récourt,62,32,200044048,CC,621,6215,3212
62698,Recques-sur-Course,62,32,200069029,CA,624,6210,3204
62699,Recques-sur-Hem,62,32,246200844,CC,626,6234,3207
62700,Regnauville,62,32,200044030,CC,624,6206,3204
62701,Rely,62,32,200072460,CA,622,6201,3205
62702,Remilly-Wirquin,62,32,246201016,CC,625,6233,3219
62703,Rémy,62,32,200044048,CC,621,6215,3203
62704,Renty,62,32,200069037,CA,625,6225,3219
62705,Rety,62,32,246200380,CC,623,6222,3206
62706,Richebourg,62,32,200072460,CA,622,6212,3205
62708,Riencourt-lès-Bapaume,62,32,200035442,CC,621,6209,3203
62709,Riencourt-lès-Cagnicourt,62,32,200044048,CC,621,6215,3203
62710,Rimboval,62,32,200069235,CC,624,6225,3204
62711,Rinxent,62,32,246200380,CC,623,6222,3206
62712,Rivière,62,32,200033579,CU,621,6207,3203
62713,Robecq,62,32,200072460,CA,622,6231,3205
62714,Roclincourt,62,32,200033579,CU,621,6202,3203
62715,Rocquigny,62,32,200035442,CC,621,6209,3203
62716,Rodelinghem,62,32,200072478,CC,626,6219,3207
62717,Roëllecourt,62,32,200069672,CC,621,6238,3204
62718,Rœux,62,32,200033579,CU,621,6215,3203
62719,Rollancourt,62,32,200044030,CC,624,6206,3204
62720,Rombly,62,32,200072460,CA,622,6201,3205
62721,Roquetoire,62,32,200069037,CA,625,6201,3219
62722,Rougefay,62,32,200069672,CC,621,6206,3204
62723,Roussent,62,32,200044030,CC,624,6206,3204
62724,Rouvroy,62,32,246200299,CA,627,6226,3215
62725,Royon,62,32,200069235,CC,624,6225,3204
62726,Ruisseauville,62,32,200069235,CC,624,6225,3219
62727,Ruitz,62,32,200072460,CA,622,6235,3205
62728,Rumaucourt,62,32,200044048,CC,621,6209,3212
62729,Rumilly,62,32,200069235,CC,624,6233,3219
62730,Ruminghem,62,32,246200844,CC,626,6234,3213
62731,Ruyaulcourt,62,32,200035442,CC,621,6209,3203
62732,Sachin,62,32,200069672,CC,621,6238,3205
62733,Sailly-au-Bois,62,32,200035442,CC,621,6207,3203
62734,Sailly-en-Ostrevent,62,32,200044048,CC,621,6215,3212
62735,Sailly-Labourse,62,32,200072460,CA,622,6223,3205
62736,Sailly-sur-la-Lys,62,32,245900758,CC,622,6212,3216
62737,Sains-en-Gohelle,62,32,246200364,CA,627,6217,3215
62738,Sains-lès-Fressin,62,32,200069235,CC,624,6225,3219
62739,Sains-lès-Marquion,62,32,200044048,CC,621,6209,3208
62740,Sains-lès-Pernes,62,32,200069672,CC,621,6238,3205
62741,Saint-Amand,62,32,200069482,CC,621,6207,3203
62742,Saint-Aubin,62,32,200069029,CA,624,6224,3204
62743,Sainte-Austreberthe,62,32,200044030,CC,624,6206,3204
62744,Sainte-Catherine,62,32,200033579,CU,621,6202,3203
62745,Saint-Denœux,62,32,200044030,CC,624,6206,3204
62746,Saint-Étienne-au-Mont,62,32,246200729,CA,623,6236,3206
62747,Saint-Floris,62,32,200072460,CA,622,6231,3205
62748,Saint-Folquin,62,32,246200844,CC,626,6234,3213
62749,Saint-Georges,62,32,200044030,CC,624,6206,3204
62750,Saint-Hilaire-Cottes,62,32,200072460,CA,622,6201,3205
62751,Saint-Inglevert,62,32,246200380,CC,623,6222,3207
62752,Saint-Josse,62,32,200069029,CA,624,6224,3204
62753,Saint-Laurent-Blangy,62,32,200033579,CU,621,6203,3203
62754,Saint-Léger,62,32,200035442,CC,621,6209,3203
62755,Saint-Léonard,62,32,246200729,CA,623,6236,3206
62756,Sainte-Marie-Kerque,62,32,246200844,CC,626,6234,3213
62757,Saint-Martin-lez-Tatinghem,62,32,200069037,CA,625,6237,3219
62758,Saint-Martin-Boulogne,62,32,246200729,CA,623,6214,3206
62759,Saint-Martin-Choquel,62,32,200018083,CC,623,6222,3206
62760,Saint-Martin-d'Hardinghem,62,32,200069037,CA,625,6225,3219
62761,Saint-Martin-sur-Cojeul,62,32,200033579,CU,621,6204,3203
62762,Saint-Michel-sous-Bois,62,32,200069235,CC,624,6233,3204
62763,Saint-Michel-sur-Ternoise,62,32,200069672,CC,621,6238,3204
62764,Saint-Nicolas,62,32,200033579,CU,621,6203,3203
62765,Saint-Omer,62,32,200069037,CA,625,6237,3219
62766,Saint-Omer-Capelle,62,32,246200844,CC,626,6234,3213
62767,Saint-Pol-sur-Ternoise,62,32,200069672,CC,621,6238,3204
62768,Saint-Rémy-au-Bois,62,32,200044030,CC,624,6206,3204
62769,Saint-Tricat,62,32,200090751,CA,626,6218,3207
62770,Saint-Venant,62,32,200072460,CA,622,6231,3205
62771,Sallaumines,62,32,246200364,CA,627,6208,3215
62772,Salperwick,62,32,200069037,CA,625,6237,3219
62773,Samer,62,32,200018083,CC,623,6222,3206
62774,Sangatte,62,32,200090751,CA,626,6218,3207
62775,Sanghen,62,32,200072478,CC,626,6219,3206
62776,Sapignies,62,32,200035442,CC,621,6209,3203
62777,Le Sars,62,32,200035442,CC,621,6209,3203
62778,Sars-le-Bois,62,32,200069482,CC,621,6207,3203
62779,Sarton,62,32,200069482,CC,621,6207,3203
62780,Sauchy-Cauchy,62,32,200044048,CC,621,6209,3212
62781,Sauchy-Lestrée,62,32,200044048,CC,621,6209,3208
62782,Saudemont,62,32,200044048,CC,621,6215,3212
62783,Saulchoy,62,32,200044030,CC,624,6206,3204
62784,Saulty,62,32,200069482,CC,621,6207,3203
62785,Savy-Berlette,62,32,200069482,CC,621,6207,3203
62786,Selles,62,32,200018083,CC,623,6222,3206
62787,Sempy,62,32,200044030,CC,624,6206,3204
62788,Seninghem,62,32,246201016,CC,625,6233,3219
62789,Senlecques,62,32,200018083,CC,623,6222,3206
62790,Senlis,62,32,200069235,CC,624,6225,3219
62791,Séricourt,62,32,200069672,CC,621,6238,3203
62792,Serques,62,32,200069037,CA,625,6237,3219
62793,Servins,62,32,246200364,CA,627,6217,3215
62794,Setques,62,32,246201016,CC,625,6233,3219
62795,Sibiville,62,32,200069672,CC,621,6238,3203
62796,Simencourt,62,32,200069482,CC,621,6207,3203
62797,Siracourt,62,32,200069672,CC,621,6238,3204
62798,Sombrin,62,32,200069482,CC,621,6207,3203
62799,Sorrus,62,32,200069029,CA,624,6210,3204
62800,Souastre,62,32,200035442,CC,621,6207,3203
62801,Souchez,62,32,246200364,CA,627,6217,3215
62802,Le Souich,62,32,200069482,CC,621,6207,3203
62803,Surques,62,32,246201016,CC,625,6233,3206
62804,Sus-Saint-Léger,62,32,200069482,CC,621,6207,3203
62805,Tangry,62,32,200069672,CC,621,6238,3205
62806,Tardinghen,62,32,246200380,CC,623,6222,3206
62808,Teneur,62,32,200069672,CC,621,6238,3204
62809,Ternas,62,32,200069672,CC,621,6238,3203
62810,Thélus,62,32,200033579,CU,621,6203,3203
62811,Thérouanne,62,32,200069037,CA,625,6225,3219
62812,Thiembronne,62,32,200069037,CA,625,6225,3219
62813,La Thieuloye,62,32,200069672,CC,621,6238,3205
62814,Thièvres,62,32,200069482,CC,621,6207,3203
62815,Tigny-Noyelle,62,32,200069029,CA,624,6210,3204
62816,Tilloy-lès-Hermaville,62,32,200069482,CC,621,6207,3203
62817,Tilloy-lès-Mofflaines,62,32,200033579,CU,621,6204,3203
62818,Tilly-Capelle,62,32,200069672,CC,621,6238,3204
62819,Tilques,62,32,200069037,CA,625,6237,3219
62820,Tincques,62,32,200069482,CC,621,6207,3203
62821,Tingry,62,32,200018083,CC,623,6222,3206
62822,Tollent,62,32,200069672,CC,621,6206,3204
62823,Torcy,62,32,200069235,CC,624,6225,3219
62824,Tortefontaine,62,32,200044030,CC,624,6206,3204
62825,Tortequesne,62,32,200044048,CC,621,6215,3212
62826,Le Touquet-Paris-Plage,62,32,200069029,CA,624,6224,3204
62827,Tournehem-sur-la-Hem,62,32,200069037,CA,625,6237,3207
62828,Tramecourt,62,32,200044030,CC,624,6206,3219
62829,Le Transloy,62,32,200035442,CC,621,6209,3203
62830,Trescault,62,32,200035442,CC,621,6209,3208
62831,Troisvaux,62,32,200069672,CC,621,6238,3205
62832,Tubersent,62,32,200069029,CA,624,6224,3204
62833,Vacquerie-le-Boucq,62,32,200069672,CC,621,6238,3204
62834,Vacqueriette-Erquières,62,32,200044030,CC,624,6206,3204
62835,Valhuon,62,32,200069672,CC,621,6238,3205
62836,Vaudricourt,62,32,200072460,CA,622,6235,3205
62837,Vaudringhem,62,32,246201016,CC,625,6233,3219
62838,Vaulx,62,32,200069672,CC,621,6206,3204
62839,Vaulx-Vraucourt,62,32,200035442,CC,621,6209,3203
62840,Vélu,62,32,200035442,CC,621,6209,3203
62841,Vendin-lès-Béthune,62,32,200072460,CA,622,6211,3205
62842,Vendin-le-Vieil,62,32,246200364,CA,627,6239,3215
62843,Verchin,62,32,200069235,CC,624,6225,3219
62844,Verchocq,62,32,200069235,CC,624,6233,3219
62845,Verlincthun,62,32,200018083,CC,623,6222,3206
62846,Vermelles,62,32,200072460,CA,622,6223,3215
62847,Verquigneul,62,32,200072460,CA,622,6212,3205
62848,Verquin,62,32,200072460,CA,622,6212,3205
62849,Verton,62,32,200069029,CA,624,6210,3204
62850,Vieil-Hesdin,62,32,200044030,CC,624,6206,3204
62851,Vieille-Chapelle,62,32,200072460,CA,622,6212,3205
62852,Vieille-Église,62,32,246200844,CC,626,6234,3207
62853,Vieil-Moutier,62,32,200018083,CC,623,6222,3206
62854,Villers-au-Bois,62,32,246200364,CA,627,6217,3203
62855,Villers-au-Flos,62,32,200035442,CC,621,6209,3203
62856,Villers-Brûlin,62,32,200069482,CC,621,6207,3203
62857,Villers-Châtel,62,32,200069482,CC,621,6207,3203
62858,Villers-lès-Cagnicourt,62,32,200044048,CC,621,6215,3203
62859,Villers-l'Hôpital,62,32,200069672,CC,621,6206,3204
62860,Villers-Sir-Simon,62,32,200069482,CC,621,6207,3203
62861,Vimy,62,32,246200364,CA,627,6230,3215
62862,Vincly,62,32,200069235,CC,624,6225,3219
62863,Violaines,62,32,200072460,CA,622,6223,3216
62864,Vis-en-Artois,62,32,200044048,CC,621,6215,3203
62865,Vitry-en-Artois,62,32,200044048,CC,621,6215,3212
62866,Waben,62,32,200069029,CA,624,6210,3204
62867,Wacquinghen,62,32,246200380,CC,623,6222,3206
62868,Wail,62,32,200044030,CC,624,6206,3204
62869,Wailly,62,32,200033579,CU,621,6202,3203
62870,Wailly-Beaucamp,62,32,200069029,CA,624,6210,3204
62871,Wambercourt,62,32,200044030,CC,624,6206,3204
62872,Wamin,62,32,200044030,CC,624,6206,3204
62873,Wancourt,62,32,200033579,CU,621,6204,3203
62874,Wanquetin,62,32,200069482,CC,621,6207,3203
62875,Wardrecques,62,32,200069037,CA,625,6225,3219
62876,Warlencourt-Eaucourt,62,32,200035442,CC,621,6209,3203
62877,Warlincourt-lès-Pas,62,32,200069482,CC,621,6207,3203
62878,Warlus,62,32,200069482,CC,621,6207,3203
62879,Warluzel,62,32,200069482,CC,621,6207,3203
62880,Le Wast,62,32,200018083,CC,623,6222,3206
62881,Beauvoir-Wavans,62,32,200069672,CC,621,6206,3204
62882,Wavrans-sur-l'Aa,62,32,246201016,CC,625,6233,3219
62883,Wavrans-sur-Ternoise,62,32,200069672,CC,621,6238,3204
62885,Westrehem,62,32,200072460,CA,622,6231,3205
62886,Wicquinghem,62,32,200069235,CC,624,6233,3206
62887,Widehem,62,32,200069029,CA,624,6224,3204
62888,Wierre-au-Bois,62,32,200018083,CC,623,6222,3206
62889,Wierre-Effroy,62,32,246200380,CC,623,6222,3206
62890,Willeman,62,32,200044030,CC,624,6206,3204
62891,Willencourt,62,32,200069672,CC,621,6206,3204
62892,Willerval,62,32,200033579,CU,621,6203,3215
62893,Wimereux,62,32,246200729,CA,623,6213,3206
62894,Wimille,62,32,246200729,CA,623,6213,3206
62895,Wingles,62,32,246200364,CA,627,6239,3215
62896,Wirwignes,62,32,200018083,CC,623,6222,3206
62897,Wismes,62,32,246201016,CC,625,6233,3219
62898,Wisques,62,32,246201016,CC,625,6233,3219
62899,Wissant,62,32,246200380,CC,623,6222,3206
62900,Witternesse,62,32,200072460,CA,622,6201,3219
62901,Wittes,62,32,200069037,CA,625,6201,3219
62902,Wizernes,62,32,200069037,CA,625,6232,3219
62903,Zoteux,62,32,200069235,CC,624,6233,3206
62904,Zouafques,62,32,200069037,CA,625,6237,3207
62905,Zudausques,62,32,246201016,CC,625,6233,3219
62906,Zutkerque,62,32,246200844,CC,626,6234,3207
62907,Libercourt,62,32,246200299,CA,627,6221,3215
62908,La Capelle-lès-Boulogne,62,32,246200729,CA,623,6213,3206
62909,Ytres,62,32,200035442,CC,621,6209,3203
63001,Aigueperse,63,84,200071199,CC,634,6301,8408
63002,Aix-la-Fayette,63,84,200070761,CC,631,6322,8417
63003,Ambert,63,84,200070761,CC,631,6302,8417
63004,Les Ancizes-Comps,63,84,200072098,CC,634,6327,8408
63005,Antoingt,63,84,200070407,CA,633,6306,8410
63006,Anzat-le-Luguet,63,84,200070407,CA,633,6306,8410
63007,Apchat,63,84,200070407,CA,633,6306,8410
63008,Arconsat,63,84,200070712,CC,635,6330,8417
63009,Ardes,63,84,200070407,CA,633,6306,8410
63010,Arlanc,63,84,200070761,CC,631,6302,8417
63011,Ars-les-Favets,63,84,200072080,CC,634,6326,8423
63012,Artonne,63,84,200071199,CC,634,6301,8408
